product_id,store_id,stock_level,last_updated,supplier_id
PROD1250,STORE160,425,2023-04-06,SUP211
PROD1389,STORE176,120,2024-09-16,SUP282
PROD1016,STORE123,380,2024-11-21,SUP104
PROD1309,STORE125,209,2024-02-04,SUP202
PROD1334,STORE157,117,2024-07-31,SUP216
PROD1261,STORE126,222,2024-04-27,SUP296
PROD1311,STORE155,436,2024-08-17,SUP209
PROD1491,STORE128,488,2025-02-16,SUP196
PROD1001,STORE131,467,2023-12-04,SUP178
PROD1128,STORE108,258,2025-04-21,SUP289
PROD1148,STORE114,443,2024-01-20,SUP166
PROD1499,STORE153,461,2023-05-04,SUP100
PROD1314,STORE136,396,2025-07-28,SUP264
PROD1186,STORE198,179,2024-12-20,SUP115
PROD1416,STORE140,451,2024-08-04,SUP253
PROD1216,STORE115,237,2024-09-21,SUP227
PROD1127,STORE160,15,2023-11-05,SUP118
PROD1316,STORE167,32,2024-01-07,SUP228
PROD1140,STORE168,304,2023-01-19,SUP293
PROD1436,STORE105,200,2023-06-10,SUP126
PROD1053,STORE180,265,2023-05-08,SUP184
PROD1322,STORE194,479,2025-03-08,SUP248
PROD1198,STORE187,333,2023-01-19,SUP150
PROD1431,STORE139,132,2025-04-09,SUP131
PROD1073,STORE187,310,2023-09-29,SUP208
PROD1164,STORE182,117,2024-08-06,SUP175
PROD1293,STORE117,30,2024-07-20,SUP296
PROD1163,STORE100,93,2023-11-25,SUP115
PROD1388,STORE117,240,2023-05-07,SUP245
PROD1006,STORE158,261,2024-08-01,SUP284
PROD1085,STORE167,267,2025-02-18,SUP158
PROD1307,STORE156,201,2024-07-05,SUP252
PROD1253,STORE147,25,2023-09-03,SUP246
PROD1494,STORE158,465,2023-04-13,SUP296
PROD1291,STORE106,474,2024-12-27,SUP173
PROD1204,STORE115,248,2025-07-15,SUP140
PROD1125,STORE178,56,2024-04-23,SUP114
PROD1421,STORE173,89,2024-10-11,SUP124
PROD1110,STORE193,451,2024-04-26,SUP159
PROD1409,STORE112,17,2025-05-19,SUP245
PROD1116,STORE176,84,2024-05-18,SUP271
PROD1418,STORE158,163,2023-08-28,SUP116
PROD1215,STORE115,340,2023-01-05,SUP298
PROD1372,STORE144,28,2025-04-22,SUP139
PROD1369,STORE195,270,2024-07-13,SUP178
PROD1070,STORE149,257,2023-09-09,SUP215
PROD1319,STORE147,325,2023-10-20,SUP188
PROD1020,STORE189,149,2023-12-17,SUP101
PROD1063,STORE161,58,2025-03-31,SUP263
PROD1196,STORE132,173,2023-08-19,SUP242
PROD1104,STORE158,458,2025-07-24,SUP108
PROD1289,STORE120,299,2023-12-07,SUP297
PROD1457,STORE140,375,2024-02-13,SUP214
PROD1171,STORE154,292,2023-05-07,SUP105
PROD1071,STORE158,496,2023-07-25,SUP210
PROD1339,STORE195,470,2023-06-23,SUP164
PROD1011,STORE126,120,2024-06-19,SUP193
PROD1075,STORE143,494,2024-07-25,SUP185
PROD1307,STORE192,489,2025-05-15,SUP251
PROD1054,STORE130,97,2025-03-30,SUP185
PROD1380,STORE111,51,2024-09-23,SUP259
PROD1365,STORE137,137,2024-02-22,SUP269
PROD1197,STORE174,315,2024-08-21,SUP100
PROD1457,STORE186,7,2023-03-08,SUP229
PROD1101,STORE109,483,2024-02-23,SUP106
PROD1313,STORE133,298,2024-04-10,SUP189
PROD1119,STORE110,339,2023-01-29,SUP199
PROD1381,STORE118,295,2023-05-24,SUP195
PROD1180,STORE155,273,2023-01-07,SUP170
PROD1380,STORE114,407,2023-07-08,SUP216
PROD1029,STORE115,13,2024-06-28,SUP177
PROD1212,STORE192,244,2023-04-30,SUP194
PROD1480,STORE142,433,2024-11-15,SUP214
PROD1009,STORE150,449,2024-05-27,SUP238
PROD1262,STORE185,71,2024-11-01,SUP198
PROD1120,STORE148,398,2024-04-11,SUP191
PROD1442,STORE169,53,2024-08-06,SUP294
PROD1423,STORE122,121,2023-11-22,SUP197
PROD1174,STORE103,392,2024-03-31,SUP213
PROD1094,STORE134,132,2023-09-21,SUP152
PROD1128,STORE100,188,2025-04-20,SUP199
PROD1032,STORE158,382,2025-03-22,SUP255
PROD1142,STORE147,140,2025-05-29,SUP289
PROD1084,STORE171,198,2025-03-07,SUP123
PROD1380,STORE108,87,2025-03-11,SUP259
PROD1309,STORE153,11,2023-01-23,SUP126
PROD1154,STORE126,262,2023-08-19,SUP128
PROD1031,STORE140,306,2024-08-12,SUP186
PROD1482,STORE182,84,2024-02-27,SUP290
PROD1472,STORE185,456,2025-02-10,SUP254
PROD1283,STORE128,218,2023-12-07,SUP158
PROD1351,STORE142,174,2023-10-25,SUP122
PROD1318,STORE195,94,2024-08-10,SUP255
PROD1278,STORE147,423,2023-09-14,SUP155
PROD1025,STORE193,79,2025-04-28,SUP235
PROD1473,STORE120,112,2024-07-21,SUP148
PROD1436,STORE197,178,2024-04-24,SUP272
PROD1397,STORE139,444,2025-04-02,SUP289
PROD1411,STORE158,384,2025-06-23,SUP233
PROD1038,STORE167,284,2024-06-15,SUP155
PROD1115,STORE183,307,2023-09-06,SUP179
PROD1157,STORE175,370,2024-03-22,SUP210
PROD1014,STORE122,213,2024-03-21,SUP156
PROD1195,STORE185,349,2025-06-24,SUP175
PROD1234,STORE196,218,2024-11-17,SUP146
PROD1024,STORE129,256,2025-05-01,SUP202
PROD1460,STORE192,310,2023-09-27,SUP211
PROD1308,STORE187,280,2025-01-17,SUP124
PROD1383,STORE174,139,2025-03-26,SUP133
PROD1169,STORE143,331,2024-12-16,SUP170
PROD1094,STORE138,43,2024-01-27,SUP118
PROD1339,STORE109,284,2024-10-29,SUP158
PROD1201,STORE158,191,2025-04-03,SUP225
PROD1002,STORE175,442,2024-09-23,SUP179
PROD1257,STORE144,294,2023-12-06,SUP218
PROD1169,STORE166,94,2023-07-17,SUP166
PROD1029,STORE134,421,2025-02-04,SUP131
PROD1412,STORE130,198,2023-04-15,SUP201
PROD1182,STORE193,483,2025-01-09,SUP147
PROD1243,STORE151,324,2023-08-26,SUP255
PROD1330,STORE185,47,2024-04-22,SUP113
PROD1475,STORE145,371,2023-06-04,SUP245
PROD1324,STORE168,310,2023-02-13,SUP256
PROD1369,STORE139,442,2025-02-28,SUP264
PROD1328,STORE101,183,2023-08-20,SUP120
PROD1354,STORE135,436,2023-09-04,SUP214
PROD1350,STORE135,281,2025-02-27,SUP272
PROD1130,STORE124,384,2024-03-07,SUP191
PROD1475,STORE116,287,2024-07-26,SUP153
PROD1104,STORE109,150,2023-08-07,SUP241
PROD1116,STORE105,382,2024-03-01,SUP133
PROD1436,STORE174,198,2023-03-08,SUP264
PROD1205,STORE183,2,2025-07-12,SUP201
PROD1262,STORE194,319,2023-01-12,SUP212
PROD1184,STORE134,360,2025-07-12,SUP181
PROD1183,STORE148,138,2024-02-29,SUP124
PROD1127,STORE128,313,2024-02-19,SUP275
PROD1305,STORE187,222,2024-05-02,SUP132
PROD1294,STORE199,233,2023-06-19,SUP241
PROD1027,STORE184,491,2024-08-25,SUP204
PROD1496,STORE195,474,2024-08-07,SUP175
PROD1336,STORE107,457,2024-03-16,SUP157
PROD1020,STORE133,484,2025-06-21,SUP122
PROD1484,STORE116,204,2024-10-07,SUP260
PROD1308,STORE149,376,2023-05-28,SUP196
PROD1304,STORE105,149,2024-09-17,SUP236
PROD1372,STORE128,81,2023-07-11,SUP180
PROD1172,STORE190,357,2023-06-30,SUP122
PROD1200,STORE112,238,2025-01-17,SUP282
PROD1297,STORE148,448,2023-03-26,SUP192
PROD1447,STORE156,10,2023-04-21,SUP141
PROD1499,STORE117,190,2023-02-20,SUP202
PROD1016,STORE137,221,2024-06-02,SUP277
PROD1293,STORE146,306,2023-10-02,SUP293
PROD1007,STORE118,148,2024-07-21,SUP132
PROD1042,STORE131,43,2023-07-15,SUP271
PROD1432,STORE176,55,2023-03-01,SUP109
PROD1263,STORE182,298,2023-10-27,SUP177
PROD1373,STORE115,469,2023-02-17,SUP191
PROD1423,STORE112,433,2024-08-30,SUP192
PROD1147,STORE190,329,2025-03-17,SUP163
PROD1247,STORE136,36,2024-12-17,SUP201
PROD1226,STORE117,26,2023-10-07,SUP163
PROD1468,STORE143,207,2025-02-01,SUP291
PROD1269,STORE129,71,2024-12-22,SUP196
PROD1149,STORE173,17,2024-11-27,SUP157
PROD1272,STORE170,82,2024-10-07,SUP214
PROD1367,STORE152,314,2023-01-20,SUP154
PROD1011,STORE169,106,2023-10-27,SUP293
PROD1223,STORE117,86,2024-11-20,SUP243
PROD1302,STORE122,351,2025-05-25,SUP274
PROD1353,STORE167,452,2025-06-21,SUP258
PROD1493,STORE163,183,2025-04-21,SUP157
PROD1087,STORE107,1,2023-07-06,SUP110
PROD1237,STORE101,345,2025-02-24,SUP197
PROD1396,STORE171,101,2024-12-22,SUP119
PROD1334,STORE121,184,2025-01-20,SUP274
PROD1334,STORE172,210,2023-11-15,SUP168
PROD1188,STORE172,341,2025-01-20,SUP230
PROD1414,STORE155,262,2024-10-03,SUP170
PROD1287,STORE102,455,2025-03-25,SUP246
PROD1215,STORE100,328,2024-03-21,SUP252
PROD1409,STORE170,51,2024-07-31,SUP261
PROD1394,STORE113,295,2025-06-22,SUP169
PROD1100,STORE107,399,2023-09-26,SUP176
PROD1230,STORE175,459,2023-01-07,SUP183
PROD1246,STORE114,288,2023-10-23,SUP282
PROD1418,STORE161,203,2023-08-25,SUP259
PROD1097,STORE157,169,2024-04-17,SUP220
PROD1161,STORE181,338,2023-06-18,SUP135
PROD1242,STORE190,23,2024-10-18,SUP266
PROD1122,STORE171,385,2024-04-17,SUP243
PROD1265,STORE163,209,2024-11-01,SUP201
PROD1159,STORE139,309,2023-02-09,SUP139
PROD1391,STORE115,339,2024-01-27,SUP140
PROD1277,STORE113,392,2024-07-17,SUP141
PROD1331,STORE140,415,2024-11-10,SUP299
PROD1339,STORE161,152,2024-05-14,SUP256
PROD1395,STORE146,465,2023-04-24,SUP273
PROD1325,STORE121,317,2023-10-14,SUP147
PROD1445,STORE140,413,2023-12-06,SUP286
PROD1126,STORE186,381,2023-02-05,SUP214
PROD1161,STORE174,311,2024-04-25,SUP192
PROD1410,STORE130,236,2023-11-05,SUP123
PROD1063,STORE154,19,2024-07-25,SUP261
PROD1374,STORE121,463,2024-09-10,SUP267
PROD1414,STORE121,389,2025-02-27,SUP227
PROD1386,STORE186,449,2024-10-21,SUP172
PROD1343,STORE102,332,2023-01-30,SUP274
PROD1458,STORE114,383,2023-07-08,SUP262
PROD1095,STORE199,231,2023-04-24,SUP127
PROD1214,STORE142,360,2023-07-30,SUP137
PROD1164,STORE116,485,2024-04-15,SUP266
PROD1459,STORE139,296,2025-04-03,SUP188
PROD1060,STORE153,88,2025-04-02,SUP183
PROD1161,STORE127,222,2023-07-16,SUP290
PROD1125,STORE101,61,2025-03-28,SUP294
PROD1199,STORE162,131,2024-12-24,SUP240
PROD1467,STORE148,460,2024-12-30,SUP106
PROD1100,STORE106,389,2023-05-12,SUP159
PROD1199,STORE158,467,2023-11-14,SUP215
PROD1215,STORE187,128,2024-06-08,SUP255
PROD1340,STORE101,96,2025-07-22,SUP218
PROD1351,STORE153,450,2024-09-16,SUP165
PROD1072,STORE158,60,2024-02-22,SUP222
PROD1171,STORE121,414,2023-02-24,SUP123
PROD1243,STORE134,151,2023-06-28,SUP190
PROD1158,STORE159,177,2023-10-09,SUP117
PROD1448,STORE115,411,2024-05-22,SUP134
PROD1480,STORE150,228,2025-04-30,SUP149
PROD1328,STORE189,96,2023-02-14,SUP140
PROD1452,STORE103,156,2025-05-15,SUP130
PROD1382,STORE129,246,2025-07-06,SUP179
PROD1409,STORE142,422,2024-05-15,SUP163
PROD1123,STORE167,448,2024-03-08,SUP203
PROD1351,STORE142,65,2024-06-26,SUP179
PROD1073,STORE170,32,2023-11-03,SUP129
PROD1192,STORE145,478,2023-01-28,SUP239
PROD1028,STORE196,335,2024-08-23,SUP210
PROD1059,STORE120,197,2023-09-20,SUP187
PROD1055,STORE109,68,2023-09-11,SUP240
PROD1410,STORE192,15,2024-01-09,SUP220
PROD1254,STORE118,294,2025-06-26,SUP117
PROD1394,STORE115,344,2024-08-15,SUP254
PROD1160,STORE182,53,2024-06-05,SUP231
PROD1391,STORE116,466,2024-06-08,SUP201
PROD1179,STORE183,297,2024-07-22,SUP153
PROD1196,STORE120,367,2024-11-27,SUP231
PROD1056,STORE144,310,2024-12-30,SUP271
PROD1421,STORE140,17,2023-07-02,SUP117
PROD1372,STORE110,478,2025-05-19,SUP125
PROD1161,STORE132,3,2024-06-18,SUP298
PROD1203,STORE150,26,2024-02-02,SUP233
PROD1126,STORE139,140,2023-06-29,SUP141
PROD1364,STORE193,430,2024-09-11,SUP215
PROD1176,STORE147,150,2024-03-27,SUP293
PROD1217,STORE162,413,2025-01-15,SUP143
PROD1228,STORE161,136,2025-06-15,SUP133
PROD1483,STORE161,148,2023-12-16,SUP297
PROD1328,STORE138,11,2025-01-14,SUP183
PROD1278,STORE181,26,2024-01-09,SUP179
PROD1165,STORE120,44,2024-10-01,SUP213
PROD1407,STORE134,378,2024-07-28,SUP231
PROD1228,STORE180,227,2024-07-13,SUP144
PROD1321,STORE171,431,2025-04-26,SUP189
PROD1445,STORE182,1,2025-05-25,SUP234
PROD1215,STORE100,468,2024-10-02,SUP164
PROD1264,STORE178,123,2024-01-06,SUP145
PROD1238,STORE113,29,2025-01-31,SUP190
PROD1044,STORE145,283,2025-06-20,SUP293
PROD1054,STORE144,447,2025-01-06,SUP258
PROD1490,STORE127,201,2024-01-04,SUP281
PROD1335,STORE165,19,2024-08-19,SUP126
PROD1360,STORE177,191,2024-01-09,SUP256
PROD1139,STORE177,448,2024-10-06,SUP265
PROD1114,STORE192,446,2023-11-27,SUP210
PROD1499,STORE176,99,2023-06-05,SUP258
PROD1455,STORE126,103,2025-07-06,SUP265
PROD1387,STORE122,474,2024-10-01,SUP251
PROD1398,STORE177,228,2025-02-18,SUP182
PROD1062,STORE198,429,2025-01-15,SUP174
PROD1243,STORE149,198,2024-07-31,SUP190
PROD1169,STORE101,100,2023-03-06,SUP201
PROD1383,STORE122,59,2024-09-09,SUP207
PROD1477,STORE167,475,2023-01-01,SUP207
PROD1396,STORE133,222,2025-02-09,SUP256
PROD1057,STORE102,447,2024-12-31,SUP174
PROD1225,STORE122,309,2024-02-07,SUP119
PROD1298,STORE118,218,2025-05-16,SUP141
PROD1163,STORE187,405,2023-01-25,SUP178
PROD1194,STORE110,484,2024-03-26,SUP216
PROD1448,STORE194,113,2024-07-31,SUP188
PROD1440,STORE179,462,2023-08-28,SUP226
PROD1105,STORE106,386,2024-12-25,SUP134
PROD1190,STORE121,62,2024-05-28,SUP292
PROD1473,STORE176,375,2025-06-29,SUP214
PROD1292,STORE148,216,2024-03-22,SUP144
PROD1321,STORE160,346,2024-01-28,SUP148
PROD1464,STORE143,24,2023-10-26,SUP172
PROD1369,STORE174,469,2024-02-10,SUP290
PROD1164,STORE119,96,2023-09-06,SUP143
PROD1156,STORE134,149,2024-08-17,SUP129
PROD1115,STORE177,106,2023-11-28,SUP107
PROD1359,STORE121,432,2024-11-07,SUP142
PROD1178,STORE175,92,2024-04-24,SUP193
PROD1390,STORE104,372,2023-01-22,SUP297
PROD1011,STORE157,295,2024-07-30,SUP189
PROD1234,STORE135,23,2024-04-19,SUP264
PROD1038,STORE147,69,2025-07-15,SUP202
PROD1431,STORE108,462,2023-11-07,SUP260
PROD1350,STORE109,126,2023-04-09,SUP265
PROD1303,STORE120,422,2023-01-13,SUP179
PROD1237,STORE143,150,2024-03-26,SUP204
PROD1054,STORE106,275,2025-03-07,SUP282
PROD1470,STORE160,73,2024-07-02,SUP103
PROD1371,STORE134,198,2024-02-08,SUP226
PROD1050,STORE114,167,2024-12-26,SUP172
PROD1351,STORE180,231,2024-08-11,SUP141
PROD1183,STORE110,203,2023-11-24,SUP237
PROD1357,STORE102,53,2024-12-28,SUP250
PROD1329,STORE196,459,2023-10-01,SUP166
PROD1125,STORE197,288,2023-01-21,SUP174
PROD1014,STORE156,309,2024-02-14,SUP243
PROD1130,STORE187,1,2023-05-03,SUP109
PROD1014,STORE171,43,2024-11-01,SUP125
PROD1096,STORE122,404,2025-06-16,SUP263
PROD1064,STORE188,6,2024-06-19,SUP292
PROD1491,STORE189,402,2024-02-05,SUP213
PROD1447,STORE104,187,2023-12-31,SUP212
PROD1381,STORE193,297,2023-01-04,SUP222
PROD1188,STORE185,433,2024-09-14,SUP171
PROD1306,STORE173,78,2025-04-13,SUP286
PROD1048,STORE195,76,2024-03-29,SUP245
PROD1312,STORE105,350,2023-12-06,SUP178
PROD1204,STORE185,211,2025-04-30,SUP235
PROD1392,STORE117,417,2023-03-24,SUP183
PROD1119,STORE160,265,2024-06-03,SUP282
PROD1379,STORE197,125,2024-07-24,SUP118
PROD1496,STORE194,24,2023-01-08,SUP219
PROD1045,STORE157,454,2023-10-04,SUP181
PROD1154,STORE103,205,2024-08-03,SUP222
PROD1298,STORE180,392,2023-03-22,SUP271
PROD1072,STORE193,435,2025-01-03,SUP178
PROD1360,STORE155,203,2024-07-29,SUP141
PROD1425,STORE154,31,2024-05-12,SUP193
PROD1395,STORE105,263,2023-01-28,SUP211
PROD1361,STORE185,164,2025-04-11,SUP137
PROD1071,STORE178,34,2025-03-10,SUP130
PROD1250,STORE126,380,2024-07-07,SUP296
PROD1005,STORE174,383,2024-07-28,SUP279
PROD1424,STORE197,343,2023-08-13,SUP162
PROD1455,STORE167,350,2023-08-27,SUP135
PROD1346,STORE151,368,2024-01-06,SUP155
PROD1048,STORE165,342,2024-03-27,SUP133
PROD1286,STORE171,195,2024-07-01,SUP232
PROD1324,STORE181,150,2023-02-24,SUP203
PROD1170,STORE196,171,2023-01-14,SUP223
PROD1199,STORE164,415,2023-02-20,SUP230
PROD1422,STORE189,456,2025-04-18,SUP158
PROD1390,STORE128,114,2023-09-26,SUP110
PROD1105,STORE141,384,2025-04-05,SUP179
PROD1303,STORE167,416,2024-01-23,SUP143
PROD1062,STORE160,452,2024-02-27,SUP218
PROD1313,STORE147,25,2024-02-19,SUP191
PROD1481,STORE160,83,2024-06-19,SUP140
PROD1474,STORE129,306,2024-10-14,SUP223
PROD1114,STORE176,25,2025-01-25,SUP214
PROD1376,STORE174,430,2025-03-17,SUP272
PROD1307,STORE165,136,2023-08-04,SUP147
PROD1288,STORE169,467,2023-11-10,SUP138
PROD1150,STORE149,383,2023-01-20,SUP157
PROD1054,STORE198,479,2023-08-14,SUP273
PROD1358,STORE187,310,2023-06-10,SUP142
PROD1345,STORE115,391,2024-04-19,SUP188
PROD1306,STORE102,181,2023-12-30,SUP294
PROD1383,STORE114,293,2024-05-08,SUP281
PROD1055,STORE155,486,2025-07-24,SUP212
PROD1013,STORE102,318,2024-11-14,SUP103
PROD1068,STORE132,166,2023-07-31,SUP207
PROD1466,STORE104,378,2024-02-14,SUP148
PROD1483,STORE185,285,2023-12-12,SUP110
PROD1093,STORE124,18,2023-04-07,SUP267
PROD1463,STORE114,368,2023-08-02,SUP136
PROD1183,STORE190,19,2025-02-03,SUP109
PROD1190,STORE184,435,2024-12-26,SUP275
PROD1174,STORE148,277,2023-03-05,SUP235
PROD1217,STORE163,81,2025-01-14,SUP228
PROD1420,STORE189,162,2024-09-26,SUP232
PROD1271,STORE177,54,2023-02-28,SUP137
PROD1211,STORE132,165,2025-01-14,SUP237
PROD1359,STORE126,128,2025-05-08,SUP204
PROD1352,STORE119,11,2024-04-05,SUP253
PROD1390,STORE109,159,2023-08-23,SUP255
PROD1130,STORE171,234,2025-03-24,SUP184
PROD1115,STORE161,338,2023-04-14,SUP118
PROD1051,STORE106,429,2023-12-10,SUP186
PROD1326,STORE131,408,2025-03-13,SUP256
PROD1331,STORE169,463,2023-06-21,SUP282
PROD1294,STORE169,321,2023-05-25,SUP238
PROD1152,STORE169,182,2024-05-15,SUP199
PROD1384,STORE188,86,2023-09-16,SUP167
PROD1151,STORE172,15,2025-03-10,SUP268
PROD1494,STORE107,40,2025-06-30,SUP108
PROD1011,STORE105,213,2024-12-18,SUP288
PROD1388,STORE148,451,2025-06-05,SUP221
PROD1124,STORE144,111,2024-07-19,SUP206
PROD1434,STORE129,498,2024-01-04,SUP145
PROD1018,STORE143,59,2025-02-21,SUP298
PROD1393,STORE191,486,2023-01-13,SUP232
PROD1329,STORE101,408,2023-04-27,SUP175
PROD1476,STORE172,334,2023-08-30,SUP136
PROD1080,STORE184,436,2024-04-22,SUP205
PROD1178,STORE100,344,2024-03-20,SUP296
PROD1492,STORE161,97,2025-01-27,SUP136
PROD1201,STORE144,295,2024-04-24,SUP187
PROD1268,STORE198,399,2024-10-01,SUP119
PROD1048,STORE103,473,2024-11-16,SUP189
PROD1104,STORE191,266,2024-11-21,SUP113
PROD1221,STORE170,249,2024-03-29,SUP244
PROD1059,STORE124,376,2023-02-17,SUP173
PROD1410,STORE151,229,2024-01-29,SUP248
PROD1058,STORE104,324,2025-05-26,SUP190
PROD1012,STORE185,293,2023-05-05,SUP250
PROD1397,STORE181,446,2024-04-03,SUP193
PROD1367,STORE133,408,2024-09-04,SUP109
PROD1280,STORE101,314,2023-03-10,SUP208
PROD1378,STORE127,238,2025-03-17,SUP295
PROD1388,STORE112,468,2025-05-24,SUP206
PROD1293,STORE176,413,2023-12-02,SUP131
PROD1207,STORE168,161,2025-02-27,SUP190
PROD1418,STORE164,76,2024-02-24,SUP171
PROD1355,STORE122,86,2024-12-19,SUP100
PROD1326,STORE107,243,2025-02-10,SUP165
PROD1114,STORE141,35,2025-04-30,SUP243
PROD1269,STORE103,142,2025-04-23,SUP259
PROD1410,STORE123,393,2023-05-20,SUP269
PROD1069,STORE179,457,2025-02-17,SUP288
PROD1106,STORE172,444,2023-07-03,SUP241
PROD1397,STORE124,190,2023-06-25,SUP125
PROD1151,STORE103,219,2024-12-06,SUP225
PROD1333,STORE165,325,2023-12-20,SUP257
PROD1301,STORE117,436,2024-03-20,SUP299
PROD1447,STORE123,473,2025-04-06,SUP230
PROD1153,STORE108,303,2025-01-06,SUP294
PROD1443,STORE163,282,2025-05-29,SUP185
PROD1406,STORE158,119,2024-11-01,SUP169
PROD1134,STORE174,36,2024-11-23,SUP219
PROD1315,STORE139,338,2023-07-31,SUP278
PROD1099,STORE146,484,2023-04-08,SUP274
PROD1106,STORE137,69,2024-02-23,SUP101
PROD1243,STORE156,130,2023-11-05,SUP296
PROD1392,STORE105,97,2024-11-08,SUP182
PROD1311,STORE168,342,2024-03-07,SUP179
PROD1075,STORE185,409,2025-04-07,SUP118
PROD1488,STORE142,100,2023-08-04,SUP138
PROD1019,STORE163,316,2024-10-11,SUP251
PROD1190,STORE172,175,2025-06-06,SUP292
PROD1002,STORE150,50,2025-03-13,SUP192
PROD1100,STORE103,428,2025-03-24,SUP280
PROD1346,STORE161,118,2023-01-29,SUP225
PROD1334,STORE157,260,2023-09-02,SUP213
PROD1027,STORE178,65,2025-05-07,SUP298
PROD1278,STORE172,275,2025-04-11,SUP256
PROD1106,STORE127,86,2025-02-21,SUP211
PROD1119,STORE109,141,2023-04-07,SUP195
PROD1268,STORE185,448,2023-01-28,SUP120
PROD1357,STORE172,326,2024-08-13,SUP169
PROD1294,STORE119,200,2023-12-30,SUP164
PROD1295,STORE163,466,2025-05-17,SUP113
PROD1191,STORE176,220,2025-04-23,SUP138
PROD1013,STORE180,160,2024-04-18,SUP261
PROD1070,STORE180,361,2024-09-04,SUP164
PROD1330,STORE173,259,2023-07-12,SUP187
PROD1267,STORE182,170,2023-12-02,SUP278
PROD1152,STORE131,49,2025-07-13,SUP212
PROD1182,STORE155,311,2025-05-10,SUP177
PROD1427,STORE163,471,2023-01-12,SUP130
PROD1151,STORE172,171,2023-09-29,SUP131
PROD1077,STORE178,211,2023-05-13,SUP274
PROD1327,STORE126,327,2023-06-01,SUP181
PROD1330,STORE142,498,2024-11-06,SUP247
PROD1183,STORE125,197,2024-08-21,SUP133
PROD1383,STORE105,286,2023-10-20,SUP147
PROD1491,STORE150,407,2024-11-30,SUP239
PROD1015,STORE149,416,2023-03-05,SUP194
PROD1163,STORE144,202,2023-07-28,SUP182
PROD1229,STORE150,126,2023-10-12,SUP297
PROD1274,STORE115,259,2023-02-22,SUP169
PROD1209,STORE187,387,2023-10-17,SUP190
PROD1114,STORE165,161,2025-04-15,SUP234
PROD1353,STORE153,478,2025-06-17,SUP170
PROD1287,STORE139,222,2024-07-30,SUP237
PROD1438,STORE146,3,2023-09-23,SUP171
PROD1286,STORE131,187,2025-07-02,SUP241
PROD1004,STORE114,40,2023-03-20,SUP192
PROD1067,STORE187,81,2024-08-20,SUP135
PROD1454,STORE172,13,2025-02-19,SUP155
PROD1436,STORE176,102,2023-03-27,SUP134
PROD1392,STORE187,258,2024-01-20,SUP105
PROD1402,STORE131,419,2024-02-25,SUP215
PROD1318,STORE191,20,2024-07-06,SUP118
PROD1374,STORE106,103,2024-05-26,SUP278
PROD1298,STORE115,213,2025-07-06,SUP128
PROD1370,STORE168,358,2024-01-12,SUP220
PROD1053,STORE127,180,2024-08-28,SUP147
PROD1201,STORE105,465,2025-01-08,SUP178
PROD1057,STORE102,402,2025-01-10,SUP281
PROD1186,STORE131,369,2023-10-12,SUP103
PROD1103,STORE138,58,2024-12-20,SUP211
PROD1267,STORE118,422,2023-04-16,SUP293
PROD1192,STORE120,244,2024-08-25,SUP164
PROD1070,STORE123,31,2023-06-17,SUP298
PROD1208,STORE110,287,2024-08-10,SUP134
PROD1459,STORE183,15,2023-11-11,SUP291
PROD1455,STORE159,243,2024-08-15,SUP293
PROD1071,STORE139,104,2024-10-11,SUP285
PROD1218,STORE151,403,2024-12-10,SUP172
PROD1340,STORE135,289,2025-03-01,SUP188
PROD1456,STORE159,312,2023-01-09,SUP118
PROD1473,STORE147,50,2023-06-11,SUP224
PROD1282,STORE176,379,2024-07-21,SUP285
PROD1437,STORE198,487,2024-02-11,SUP286
PROD1285,STORE176,180,2025-04-05,SUP139
PROD1440,STORE190,279,2024-11-11,SUP179
PROD1010,STORE114,11,2024-06-25,SUP298
PROD1303,STORE173,488,2023-08-31,SUP184
PROD1344,STORE120,179,2024-03-11,SUP113
PROD1336,STORE166,421,2023-06-21,SUP242
PROD1099,STORE133,92,2024-03-02,SUP228
PROD1150,STORE113,334,2025-06-18,SUP216
PROD1416,STORE131,155,2023-06-04,SUP273
PROD1082,STORE162,277,2024-09-24,SUP117
PROD1156,STORE175,77,2024-12-26,SUP144
PROD1460,STORE148,235,2023-05-02,SUP133
PROD1336,STORE175,65,2024-08-11,SUP220
PROD1438,STORE153,381,2024-03-29,SUP277
PROD1086,STORE136,206,2023-12-27,SUP233
PROD1290,STORE179,380,2024-07-06,SUP232
PROD1111,STORE133,469,2025-01-26,SUP196
PROD1406,STORE159,384,2025-04-12,SUP256
PROD1077,STORE126,388,2024-07-14,SUP229
PROD1431,STORE141,136,2024-08-10,SUP257
PROD1430,STORE134,102,2025-06-02,SUP275
PROD1478,STORE158,71,2024-10-10,SUP292
PROD1149,STORE167,16,2023-11-08,SUP183
PROD1440,STORE132,68,2023-06-25,SUP107
PROD1179,STORE188,223,2024-10-15,SUP281
PROD1282,STORE119,367,2023-01-16,SUP124
PROD1074,STORE117,7,2024-12-22,SUP123
PROD1126,STORE191,286,2023-03-05,SUP246
PROD1408,STORE152,232,2025-01-13,SUP175
PROD1437,STORE191,289,2025-05-04,SUP138
PROD1214,STORE171,447,2024-09-15,SUP186
PROD1353,STORE131,143,2024-09-10,SUP295
PROD1126,STORE169,482,2024-02-17,SUP142
PROD1421,STORE180,142,2024-02-22,SUP147
PROD1490,STORE105,468,2025-03-12,SUP157
PROD1192,STORE145,216,2023-12-02,SUP234
PROD1180,STORE133,84,2025-01-29,SUP192
